type,term,term_id,variant_of,variant_of_id,plural_of,plural_of_id,romanization_of,romanization_of_id,language_id,language,malignant_meaning,benign_meaning,is_about_nationality,nationalities/0,is_about_ethnicity,athnicities/0,is_about_religion,religions/0,is_about_gender,genders/0,is_about_orientation,orientations/0,is_about_disability,is_about_class,is_archaic,offensiveness,created_on,updated_on,athnicities/1,,,
Threating,nooses,nQJtncZpe,,,noose,xcVzKrEQb,,,eng,English,,,N,Significantly offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,Jewish,JYaNhefuq,,,,,,,eng,English,Member of an ethnoreligious group originating from the Israelites and Hebrews.,,N,Mildly offensive or inoffensive,20/04/2021 18:51,20/04/2021 18:51,,,,,,,,,,,,,,,,
Watchword,Christians,qGypMVPuF,,,Christian,o9NHTp2Yq,,,eng,English,A believer in Jesus Christ,,N,Mildly offensive or inoffensive,16/04/2021 18:59,19/04/2021 15:32,,,,,,,,,,,,,,,,
Watchword,Christianity,FaV4XRGGM,Christian,o9NHTp2Yq,,,,,eng,English,Belief in Jesus Christ,,N,Mildly offensive or inoffensive,16/04/2021 18:59,19/04/2021 15:32,,,,,,,,,,,,,,,,
Watchword,Christian,o9NHTp2Yq,,,,,,,eng,English,A believer in Jesus Christ,,N,Mildly offensive or inoffensive,16/04/2021 18:59,19/04/2021 15:32,,,,,,,,,,,,,,,,
Watchword,crazy white boys,suzvxZeFo,,,crazy white boy,PoptmehTT,,,eng,English,White supremacist,Unstable or unpredictable person,N,Significantly offensive,18/04/2021 22:07,18/04/2021 22:07,,,,,,,,,,,,,,,,
Watchword,crazy white boy,PoptmehTT,,,,,,,eng,English,White supremacist,Unstable or unpredictable person,N,Significantly offensive,18/04/2021 22:07,18/04/2021 22:07,,,,,,,,,,,,,,,,
Watchword,Build the wall,uDbDYGZLW,,,,,,,eng,English,Anti-immigrant slogan endorsing a border wall,,N,Extremely offensive,16/04/2021 18:59,18/04/2021 22:06,,,,,,,,,,,,,,,,
Watchword,brutalities,4Wmh4fbtQ,,,brutality,oAcNradDn,,,eng,English,"Forceful, violent",,N,Mildly offensive or inoffensive,18/04/2021 22:04,18/04/2021 22:04,,,,,,,,,,,,,,,,
Watchword,brutality,oAcNradDn,brutal,1TelvmBWr,,,,,eng,English,"Forceful, violent",,N,Mildly offensive or inoffensive,18/04/2021 22:04,18/04/2021 22:04,,,,,,,,,,,,,,,,
Watchword,brutalizes,jifc8ikRh,brutal,1TelvmBWr,brutalize,eogfMMDov,,,eng,English,"Forceful, violent",Type of dessert,N,Mildly offensive or inoffensive,16/04/2021 18:59,18/04/2021 22:03,,,,,,,,,,,,,,,,
Watchword,brutalized,BkWhdpisv,brutal,1TelvmBWr,,,,,eng,English,"Forceful, violent",,N,Mildly offensive or inoffensive,16/04/2021 18:59,18/04/2021 22:03,,,,,,,,,,,,,,,,
Watchword,brutalize,eogfMMDov,brutal,1TelvmBWr,,,,,eng,English,"Forceful, violent",Type of dessert,N,Mildly offensive or inoffensive,16/04/2021 18:59,18/04/2021 22:03,,,,,,,,,,,,,,,,
Watchword,brutal,1TelvmBWr,,,,,,,eng,English,"Forceful, violent",,N,Mildly offensive or inoffensive,16/04/2021 18:59,18/04/2021 22:02,,,,,,,,,,,,,,,,
Watchword,burning cross,s4tahYihE,,,,,,,eng,English,White supremacist symbol,,N,Extremely offensive,18/04/2021 22:02,18/04/2021 22:02,,,,,,,,,,,,,,,,
Watchword,Blut und Ehre,Rn1fMm4JJ,,,,,,,eng,English,"Hitler Youth slogan: ""Blood and Honor""",,N,Extremely offensive,16/04/2021 18:59,18/04/2021 21:40,,,,,,,,,,,,,,,,
Watchword,boojahideen,ZbqiEjobR,Boogaloo,aLENV3cKG,,,,,eng,English,Anti-government extremist group,A style of Latin music and dance,N,Extremely offensive,16/04/2021 18:59,18/04/2021 21:39,,,,,,,,,,,,,,,,
Watchword,MIOAK,bCdrGZYwY,,,,,,,eng,English,"Acronym for Ku Klux Klan insignia: ""Mystic Insignia of a Klansman""",,N,Extremely offensive,18/04/2021 21:36,18/04/2021 21:36,,,,,,,,,,,,,,,,
Watchword,AYAK,JwpFQQAtY,,,,,,,eng,English,"Ku Klux Klan slogan: ""Are You A Klansman?""",,N,Extremely offensive,18/04/2021 21:35,18/04/2021 21:35,,,,,,,,,,,,,,,,
Watchword,Anudda Shoah,XkYhkuMWz,,,,,,,eng,English,Antisemitic meme,,N,Extremely offensive,18/04/2021 21:34,18/04/2021 21:34,,,,,,,,,,,,,,,,
Watchword,big luau,vzTqg7ony,Boogaloo,aLENV3cKG,,,,,eng,English,Anti-government extremist group,A style of Latin music and dance,N,Extremely offensive,16/04/2021 18:59,18/04/2021 21:30,,,,,,,,,,,,,,,,
Watchword,big igloo,RA8gFDRHf,Boogaloo,aLENV3cKG,,,,,eng,English,Anti-government extremist group,A style of Latin music and dance,N,Extremely offensive,16/04/2021 18:59,18/04/2021 21:30,,,,,,,,,,,,,,,,
Watchword,Boogalooers,DpgihArwu,,,Boogalooer,ZxPkFKoyH,,,eng,English,Anti-government extremist group,A style of Latin music and dance,N,Extremely offensive,16/04/2021 18:59,18/04/2021 21:29,,,,,,,,,,,,,,,,
Watchword,Boogalooer,ZxPkFKoyH,Boogaloo,aLENV3cKG,,,,,eng,English,Anti-government extremist group,A style of Latin music and dance,N,Extremely offensive,18/04/2021 21:29,18/04/2021 21:29,,,,,,,,,,,,,,,,
Watchword,Boogaloo bois,FZrV9hRUM,,,Boogaloo boi,CEnVJUzWb,,,eng,English,Anti-government extremist group,A style of Latin music and dance,N,Extremely offensive,16/04/2021 18:59,18/04/2021 21:28,,,,,,,,,,,,,,,,
Watchword,Boogaloo boi,CEnVJUzWb,Boogaloo,aLENV3cKG,,,,,eng,English,Anti-government extremist group,A style of Latin music and dance,N,Extremely offensive,16/04/2021 18:59,18/04/2021 21:28,,,,,,,,,,,,,,,,
Watchword,Boogaloo,aLENV3cKG,,,,,,,eng,English,Anti-government extremist group,A style of Latin music and dance,N,Extremely offensive,16/04/2021 18:59,18/04/2021 21:27,,,,,,,,,,,,,,,,
Watchword,balls,RwFLtwK2z,,,,,,,eng,English,Testicles,Any spherical objects,N,Mildly offensive or inoffensive,16/04/2021 18:59,18/04/2021 15:56,,,,,,,,,,,,,,,,
Watchword,ancestry,mmuMYPtzQ,,,,,,,eng,English,One's ethnic background,,N,Mildly offensive or inoffensive,16/04/2021 18:59,18/04/2021 15:47,,,,,,,,,,,,,,,,
Watchword,White Lives Matter,MWZCNaBnR,All Lives Matter,TW4u8YT9A,,,,,eng,English,Racist meme denigrating Black Lives Matter movement,,N,Very offensive,18/04/2021 15:46,18/04/2021 15:46,,,,,,,,,,,,,,,,
Watchword,All Lives Matter,TW4u8YT9A,,,,,,,eng,English,Racist meme denigrating Black Lives Matter movement,,N,Very offensive,16/04/2021 18:59,18/04/2021 15:46,,,,,,,,,,,,,,,,
Watchword,Adolph,KeQjUqzkc,Hitler,mwrkpkejz,,,,,eng,English,[1] Reference to Adolf Hitler [2] An evil or autocratic person,,N,Extremely offensive,16/04/2021 18:59,18/04/2021 15:45,,,,,,,,,,,,,,,,
Watchword,Adolf,Md3MdJxcm,Hitler,mwrkpkejz,,,,,eng,English,[1] Reference to Adolf Hitler [2] An evil or autocratic person,,N,Extremely offensive,16/04/2021 18:59,18/04/2021 15:44,,,,,,,,,,,,,,,,
Watchword,Hitler,mwrkpkejz,,,,,,,eng,English,[1] Reference to Adolf Hitler [2] An evil or autocratic person,,N,Extremely offensive,16/04/2021 18:59,18/04/2021 15:44,,,,,,,,,,,,,,,,
Watchword,abusive,KPRv9PKgB,abuse,GNMQZW7tP,,,,,eng,English,"Inflict harm, particularly in a bullying manner",,N,Mildly offensive or inoffensive,16/04/2021 18:59,18/04/2021 15:42,,,,,,,,,,,,,,,,
Watchword,abusers,XsYPM4ZFP,,,abuser,eideiaKzq,,,eng,English,"Inflict harm, particularly in a bullying manner",,N,Mildly offensive or inoffensive,16/04/2021 18:59,18/04/2021 15:42,,,,,,,,,,,,,,,,
Watchword,abuser,eideiaKzq,abuse,GNMQZW7tP,,,,,eng,English,"Inflict harm, particularly in a bullying manner",,N,Mildly offensive or inoffensive,16/04/2021 18:59,18/04/2021 15:42,,,,,,,,,,,,,,,,
Watchword,abuse,GNMQZW7tP,,,,,,,eng,English,"Inflict harm, particularly in a bullying manner",,N,Mildly offensive or inoffensive,16/04/2021 18:59,18/04/2021 15:41,,,,,,,,,,,,,,,,
Watchword,Three Percenters,KnWHEEAKb,,,Three Percenter,mGEux9Tbm,,,eng,English,Extreme right symbol denoting belief that only 3% of American colonists fought British forces at any given time during the American Revolution,A number,N,Significantly offensive,16/04/2021 18:59,18/04/2021 15:40,,,,,,,,,,,,,,,,
Watchword,Three Percenter,mGEux9Tbm,3%,RdCRj1rHD,,,,,eng,English,Extreme right symbol denoting belief that only 3% of American colonists fought British forces at any given time during the American Revolution,A number,N,Significantly offensive,16/04/2021 18:59,18/04/2021 15:40,,,,,,,,,,,,,,,,
Watchword,3%ers,fLPRHBYQH,,,3%er,PtY8AKpbt,,,eng,English,Extreme right symbol denoting belief that only 3% of American colonists fought British forces at any given time during the American Revolution,A number,N,Significantly offensive,16/04/2021 18:59,18/04/2021 15:39,,,,,,,,,,,,,,,,
Watchword,3 Percenters,QqeCzCDqH,,,3 Percenter,WtrBv4Gcp,,,eng,English,Extreme right symbol denoting belief that only 3% of American colonists fought British forces at any given time during the American Revolution,A number,N,Significantly offensive,16/04/2021 18:59,18/04/2021 15:39,,,,,,,,,,,,,,,,
Watchword,3 Percenter,WtrBv4Gcp,3%,RdCRj1rHD,,,,,eng,English,Extreme right symbol denoting belief that only 3% of American colonists fought British forces at any given time during the American Revolution,A number,N,Significantly offensive,16/04/2021 18:59,18/04/2021 15:38,,,,,,,,,,,,,,,,
Watchword,3%er,PtY8AKpbt,3%,RdCRj1rHD,,,,,eng,English,Extreme right symbol denoting belief that only 3% of American colonists fought British forces at any given time during the American Revolution,A number,N,Significantly offensive,16/04/2021 18:59,18/04/2021 15:38,,,,,,,,,,,,,,,,
Watchword,3%,RdCRj1rHD,,,,,,,eng,English,Extreme right symbol denoting belief that only 3% of American colonists fought British forces at any given time during the American Revolution,A number,N,Significantly offensive,18/04/2021 15:37,18/04/2021 15:38,,,,,,,,,,,,,,,,
Watchword,Aryans,iDBaWgMWa,,,Aryan,z4ECfFMLX,,,eng,English,"With rise of Nazi ideology, was repurposed to refer to people of north European descent.",Archaicly referred to Indo-Iranians,N,Extremely offensive,16/04/2021 18:59,18/04/2021 15:34,,,,,,,,,,,,,,,,
Watchword,Aryan,z4ECfFMLX,,,,,,,eng,English,"With rise of Nazi ideology, was repurposed to refer to people of north European descent.",Archaicly referred to Indo-Iranians,N,Extremely offensive,16/04/2021 18:59,18/04/2021 15:33,,,,,,,,,,,,,,,,
Watchword,AntiFa,HZKARKkMV,,,,,,,eng,English,Repurposed by white supremacists to inflate a purported militant left-wing uprising,"Abbreviation of ""anti-fascist""",N,Significantly offensive,16/04/2021 18:59,18/04/2021 15:31,,,,,,,,,,,,,,,,
Watchword,anti-semites,qxrpDu2sA,,,anti-semite,xJyxTACMa,,,eng,English,Repurposed by white supremacists to reflect pride in xenophobia,Opposed to Judaism,N,Significantly offensive,16/04/2021 18:59,18/04/2021 15:29,,,,,,,,,,,,,,,,
Watchword,antisemites,FUXTzmRXR,,,antisemite,PNfoKuEzM,,,eng,English,Repurposed by white supremacists to reflect pride in xenophobia,Opposed to Judaism,N,Significantly offensive,16/04/2021 18:59,18/04/2021 15:29,,,,,,,,,,,,,,,,
Watchword,anti-semitism,UqFEHhBJL,antisemite,PNfoKuEzM,,,,,eng,English,Repurposed by white supremacists to reflect pride in xenophobia,Opposed to Judaism,N,Significantly offensive,16/04/2021 18:59,18/04/2021 15:28,,,,,,,,,,,,,,,,
Watchword,antisemitism,MEsTRMYDc,antisemite,PNfoKuEzM,,,,,eng,English,Repurposed by white supremacists to reflect pride in xenophobia,Opposed to Judaism,N,Significantly offensive,16/04/2021 18:59,18/04/2021 15:28,,,,,,,,,,,,,,,,
Watchword,anti-semite,xJyxTACMa,antisemite,PNfoKuEzM,,,,,eng,English,Repurposed by white supremacists to reflect pride in xenophobia,Opposed to Judaism,N,Significantly offensive,16/04/2021 18:59,18/04/2021 15:28,,,,,,,,,,,,,,,,
Watchword,antisemite,PNfoKuEzM,,,,,,,eng,English,Repurposed by white supremacists to reflect pride in xenophobia,Opposed to Judaism,N,Significantly offensive,16/04/2021 18:59,18/04/2021 15:27,,,,,,,,,,,,,,,,
Watchword,Anti-Racist is a Code Word for Anti-White,HoRjwjNTc,,,,,,,eng,English,White supremacist slogan,,N,Extremely offensive,18/04/2021 15:26,18/04/2021 15:26,,,,,,,,,,,,,,,,
Watchword,AKIA,gWGX7JHAM,,,,,,,eng,English,"Ku Klux Klan slogan: ""A Klansman I Am""",,N,Extremely offensive,16/04/2021 18:59,18/04/2021 15:03,,,,,,,,,,,,,,,,
Watchword,ACAB,Vtwahe9Gn,,,,,,,eng,English,"Skinhead slogan: ""All Cops Are Bastards""",,N,Significantly offensive,18/04/2021 15:02,18/04/2021 15:02,,,,,,,,,,,,,,,,
Watchword,9%,cUwGXFoxn,,,,,,,eng,English,White supremacist symbol denoting the purported percentage of the world that is white,A percentage,N,Significantly offensive,18/04/2021 15:01,18/04/2021 15:01,,,,,,,,,,,,,,,,
Watchword,88,eoauxzLHB,,,,,,,eng,English,"White supremacist symbol for ""Heil Hitler""",A number,N,Extremely offensive,18/04/2021 15:01,18/04/2021 15:01,,,,,,,,,,,,,,,,
Watchword,83,wrmriQroi,,,,,,,eng,English,"White supremacist symbol for ""Hail Christ""",A number,N,Extremely offensive,18/04/2021 15:00,18/04/2021 15:00,,,,,,,,,,,,,,,,
Watchword,737,4Lboi3myJ,,,,,,,eng,English,White supremacist symbol for Public Enemy Number 1 / PENI /  Peni Death Squad,[1] A number [2] A Boeing-made airliner,N,Extremely offensive,18/04/2021 15:00,18/04/2021 15:00,,,,,,,,,,,,,,,,
Watchword,511,QETWwhpFg,,,,,,,eng,English,White supremacist symbol for the European Kindred,A number,N,Extremely offensive,18/04/2021 14:58,18/04/2021 14:58,,,,,,,,,,,,,,,,
Watchword,5 words,HrPcgLsdn,,,,,,,eng,English,"White supremacist slogan: ""I have nothing to say""",Generic word count,N,Significantly offensive,16/04/2021 18:59,18/04/2021 14:58,,,,,,,,,,,,,,,,
Watchword,43,jmvugp3rK,,,,,,,eng,English,White supremacist symbol for the Supreme White Alliance,A number,N,Extremely offensive,18/04/2021 14:57,18/04/2021 14:57,,,,,,,,,,,,,,,,
Watchword,38,GnwoHAZvv,,,,,,,eng,English,White supremacist symbol for the Hammerskins,A number,N,Extremely offensive,18/04/2021 14:57,18/04/2021 14:57,,,,,,,,,,,,,,,,
Watchword,33/6,teggYrFLn,,,,,,,eng,English,Ku Klux Klan symbol used to denote itself,A number,N,Extremely offensive,16/04/2021 18:59,18/04/2021 14:56,,,,,,,,,,,,,,,,
Watchword,21/02/2012,RaNPpWwxp,,,,,,,eng,English,"Slogan of white supremacist group the Unforgiven, meaning unity, brotherhood and loyalty",A number,N,Extremely offensive,16/04/2021 18:59,18/04/2021 14:56,,,,,,,,,,,,,,,,
Watchword,18,DCEZKXUEA,,,,,,,eng,English,White supremacist symbol for Adolf Hitler,A number,N,Extremely offensive,17/04/2021 17:35,18/04/2021 14:56,,,,,,,,,,,,,,,,
Watchword,1488,aZC3BWMCY,14/88,kMcyXJzeb,,,,,eng,English,"White supremacist symbol denoting ""14 Words"" and ""Heil Hitler""",A number,N,Extremely offensive,17/04/2021 17:34,18/04/2021 14:56,,,,,,,,,,,,,,,,
Watchword,1423,NYQ6KFcjx,14/23,YFCFc7pxA,,,,,eng,English,White supremacist symbol of the Southern Brotherhood,A number,N,Extremely offensive,17/04/2021 17:32,18/04/2021 14:56,,,,,,,,,,,,,,,,
Watchword,14/88,kMcyXJzeb,,,,,,,eng,English,"White supremacist symbol denoting ""14 Words"" and ""Heil Hitler""",A number,N,Extremely offensive,16/04/2021 18:59,18/04/2021 14:55,,,,,,,,,,,,,,,,
Watchword,14/23,YFCFc7pxA,,,,,,,eng,English,White supremacist symbol of the Southern Brotherhood,A number,N,Extremely offensive,16/04/2021 18:59,18/04/2021 14:55,,,,,,,,,,,,,,,,
Watchword,14 words,sowLVP4BJ,,,,,,,eng,English,"White supremacist slogan: ""We must secure the existence of our people and a future for white children""",A generic word count,N,Extremely offensive,16/04/2021 18:59,18/04/2021 14:55,,,,,,,,,,,,,,,,
Watchword,01-Nov,Komjwtqep,,,,,,,eng,English,White supremacist symbol for the Aryan Knights,A number,N,Extremely offensive,16/04/2021 18:59,18/04/2021 14:54,,,,,,,,,,,,,,,,
Watchword,318,UpzgznVjf,,,,,,,eng,English,White supremacist symbol for the group Combat 18,A number,N,Extremely offensive,18/04/2021 14:52,18/04/2021 14:52,,,,,,,,,,,,,,,,
Watchword,311,rusZC1mud,,,,,,,eng,English,Ku Klux Klan symbol used to denote itself,"[1] A number [2] In some municipalities, a community services phone number",N,Extremely offensive,18/04/2021 14:50,18/04/2021 14:50,,,,,,,,,,,,,,,,
Watchword,28,tJuoYhehM,,,,,,,eng,English,White supremacist symbol for the group Blood and Honour,A number,N,Extremely offensive,18/04/2021 14:49,18/04/2021 14:49,,,,,,,,,,,,,,,,
Watchword,23/16,CUUXGcULX,,,,,,,eng,English,"White supremacist symbol for ""peckerwood""",A number,N,Extremely offensive,16/04/2021 18:59,18/04/2021 14:43,,,,,,,,,,,,,,,,
Watchword,23,aHFxeNfEC,,,,,,,eng,English,"White supremacist symbol for ""white""",A number,N,Extremely offensive,18/04/2021 14:42,18/04/2021 14:43,,,,,,,,,,,,,,,,
Watchword,14,GejujpsdR,14 words,sowLVP4BJ,,,,,eng,English,"White supremacist slogan: ""We must secure the existence of our people and a future for white children""",A number,N,Extremely offensive,17/04/2021 17:19,17/04/2021 17:19,,,,,,,,,,,,,,,,
Watchword,13/90,NMvwhn9rZ,,,,,,,eng,English,White supremacist symbol purporting that African-Americans make up 13% of the US population but commit 90% of crimes,A number,N,Extremely offensive,17/04/2021 17:17,17/04/2021 17:17,,,,,,,,,,,,,,,,
Watchword,13/52,RMxVrcfcr,,,,,,,eng,English,White supremacist symbol purporting that African-Americans make up 13% of the US population but commit 52% of murders,A number,N,Extremely offensive,17/04/2021 17:17,17/04/2021 17:17,,,,,,,,,,,,,,,,
Watchword,13,UTzvWmmKW,,,,,,,eng,English,White supremacist symbol for the Aryan Circle,A number,N,Extremely offensive,17/04/2021 17:15,17/04/2021 17:15,,,,,,,,,,,,,,,,
Watchword,12,KGjQosBke,,,,,,,eng,English,White supremacist symbol for the Aryan Brotherhood,A number,N,Extremely offensive,17/04/2021 17:14,17/04/2021 17:14,,,,,,,,,,,,,,,,
Watchword,109/110,MErg1PhMN,109,C9BGGWJJ3,,,,,eng,English,Number of countries white supremacists claim have expelled Jews,A number,N,Extremely offensive,17/04/2021 17:13,17/04/2021 17:13,,,,,,,,,,,,,,,,
Watchword,110,GZkGsifud,109,C9BGGWJJ3,,,,,eng,English,Number of countries white supremacists claim have expelled Jews,A number,N,Extremely offensive,17/04/2021 17:13,17/04/2021 17:13,,,,,,,,,,,,,,,,
Watchword,109,C9BGGWJJ3,,,,,,,eng,English,Number of countries white supremacists claim have expelled Jews,A number,N,Extremely offensive,17/04/2021 17:13,17/04/2021 17:13,,,,,,,,,,,,,,,,
Watchword,100%,0oAtFgeCW,,,,,,,eng,English,"White supremacist shorthand for ""100% white""",A percentage,N,Extremely offensive,17/04/2021 17:12,17/04/2021 17:12,,,,,,,,,,,,,,,,
Watchword,â‰ ,BoXoZQnQU,,,,,,,eng,English,White supremacist symbol denoting inequality of races,Not equal,N,Extremely offensive,16/04/2021 18:59,17/04/2021 17:05,,,,,,,,,,,,,,,,
Watchword,ebonics,BTNgQnhRY,,,,,,,eng,English,,,N,Significantly offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,welfare,XEkwidrK1,,,,,,,eng,English,,,N,Moderately offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,meine ehre heisst treue,rKzDjkCoq,,,,,,,eng,English,my honor is loyalty,,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,ITSUB,YQCWmra4w,,,,,,,eng,English,In The Sacred Unfailing Being,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,Wuhan,CBRLLKrpf,,,,,,,eng,English,,,N,Significantly offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,HFFH,zJXDTZnLN,,,,,,,eng,English,"Hammerskins Forever, Forever Hammerskins",,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,KLASP,LbqVpxzRq,,,,,,,eng,English,"Klannish Loyalty, A Sacred Principle",,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,illegal,xNXPPCNWA,,,,,,,eng,English,,,N,Significantly offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,illegals,euNJvAjJg,,,illegal,xNXPPCNWA,,,eng,English,,,N,Significantly offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,WPWW,nfxYn4XXn,,,,,,,eng,English,White Pride World Wide,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,white power,ZrDavHitW,,,,,,,eng,English,,,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,wolfsangel,dpNJKBMsq,,,,,,,eng,English,,,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,huwhite,v4pwhZmfc,,,,,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,hate,cEBonGpRq,,,,,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,non silba sed anthar,djxhyNpjx,,,,,,,eng,English,"not self, but others",,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,hater,QGL4FfHRA,hate,cEBonGpRq,,,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,hated,s7hphChXp,hater,QGL4FfHRA,,,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,hating,TNsxCYAgp,hated,s7hphChXp,,,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,hateful,nNQBoCvXr,hating,TNsxCYAgp,,,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,FGRN,QXGUnZnxd,,,,,,,eng,English,"For God, Race and Nation",,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,OFOF,cUDAhgW2K,,,,,,,eng,English,"one front, one family",,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,Stormfront,gX1JuYZyH,,,,,,,eng,English,,,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,Pepe,J9fFLWnxK,,,,,,,eng,English,,,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,Pepe the Frog,fbVjbRpLm,Pepe,J9fFLWnxK,,,,,eng,English,,,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,vermin,gwTM1ipbp,,,,,,,eng,English,,,N,Significantly offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,Totenkopf,TxBQcQKVR,,,,,,,eng,English,Nazi skull and crossbones,,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,feminist,LtzpQGEgZ,,,,,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,hell,QUFPirhkU,,,,,,,eng,English,,,N,Mildly offensive or inoffensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,feminists,zoTmkJhrc,,,feminist,LtzpQGEgZ,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,hellfire,gpzmntqnT,hell,QUFPirhkU,,,,,eng,English,,,N,Mildly offensive or inoffensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,feminism,XnUhUGTTQ,feminists,zoTmkJhrc,,,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,insect,KgKoTNEKw,,,,,,,eng,English,,,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,insects,tVjq2bvAr,,,insect,KgKoTNEKw,,,eng,English,,,N,Very offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,shit,WkKpMttGZ,,,,,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,COVID,GekygKkVN,,,,,,,eng,English,,,N,Mildly offensive or inoffensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,shut up,NnkAjKmjM,,,,,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,COVID-19,nTCCNWjGi,COVID,GekygKkVN,,,,,eng,English,,,N,Mildly offensive or inoffensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,fuck,mpcGMbqZh,,,,,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,fucking,FtjHQVrsm,fuck,mpcGMbqZh,,,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,fucked,Fas4Zogfy,fucking,FtjHQVrsm,,,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,Hammerskin,GxtkHTazR,,,,,,,eng,English,white supremacist group,,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,fucker,epAMGReNn,fucked,Fas4Zogfy,,,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,Hammerskins,rxDshmjTJ,,,Hammerskin,GxtkHTazR,,,eng,English,white supremacist group,,N,Extremely offensive,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,fuckface,QkaFtJHBv,fucker,epAMGReNn,,,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
Watchword,fuckhead,isfcFthju,fuckface,QkaFtJHBv,,,,,eng,English,,,N,,16/04/2021 18:59,-0001-11-30 05:17:32,,,,,,,,,,,,,,,,
